time,theta1,theta2
3.31356783919598,-3.1925676894567134,1.6579376512777255
3.345125628140704,-3.121999554553767,1.4871361075806326
3.3766834170854274,-3.057538515420366,1.3079653546002712
3.408241206030151,-2.9975591838222164,1.122799454080493
3.4397989949748746,-2.940863213777693,0.9333131966962048
3.4713567839195982,-2.8865555587635874,0.7407200530305617
3.502914572864322,-2.8339498681361706,0.5459304252664641
3.534472361809046,-2.7824998237711904,0.34965743456178605
3.5660301507537695,-2.731749206033453,0.1524897775171097
3.597587939698493,-2.715083776793947,0.045055234661338914
3.6291457286432167,-2.812339507108611,0.24248954319788565
3.6607035175879403,-2.907537142955813,0.4393165611092976
3.692261306532664,-2.9988730056930044,0.6349921312404528
3.7238190954773875,-3.0843112649222935,0.8288783371303782
3.755376884422111,-3.161457501741441,1.0201827352768746
3.7869346733668348,-3.227412403703016,1.2078724402086385
3.8184924623115584,-3.278613786064655,1.390547296743745
3.850050251256282,-3.3107056594965436,1.566249071903157
3.8816080402010056,-3.318545102371049,1.7321768632641796
3.913165829145729,-3.2966017400546854,1.8842856919764697
3.944723618090453,-3.2402068713064276,2.0168082789654624
3.9762814070351764,-3.148108350362322,2.1219580080509672
4.0078391959799,-3.0257881745291266,2.190522412856624
4.039396984924624,-2.886566925720043,2.214296391558694
4.070954773869348,-2.7470198807443422,2.1899002312178926
4.102512562814071,-2.6193393087954115,2.1207980232960626
4.134070351758795,-2.5080185448816463,2.015232139021692
4.165628140703518,-2.4121298125648227,1.8824074129806507
4.197185929648242,-2.3287290144994657,1.730084820282883
4.228743718592965,-2.2547937926776647,1.564006266995393
4.260301507537689,-2.1878583057489873,1.388197402387037
4.2918592964824125,-2.12606364545263,1.2054457733368404
4.3234170854271365,-2.0680390810828286,1.0177007128257192
4.35497487437186,-2.0127686422877784,0.82635650907813
4.386532663316584,-1.9594833789973578,0.6324421937962085
4.418090452261307,-1.9075820451676457,0.43674770333490487
4.449648241206031,-1.8565737547724463,0.2399093766864231
4.481206030150754,-1.8060355481537376,0.04247047312465076
4.512763819095478,-1.8718106853379721,0.1550727752380461
4.544321608040201,-1.968132916397051,0.3522321740979472
4.575879396984925,-2.061414199094212,0.5484897663269424
4.607437185929649,-2.1497360185810517,0.743255602094794
4.638994974874373,-2.2308796832519233,0.9358145049124037
4.670552763819096,-2.3021887589601326,1.1252528805195066
4.70211055276382,-2.3604139382955034,1.310352385646456
4.733668341708543,-2.40156205408434,1.489430825519828
4.765226130653267,-2.4208209987398006,1.6601029536525924
4.79678391959799,-2.4127411581490326,1.8189317731182941
4.828341708542714,-2.3720406641770078,1.9609706082311613
4.859899497487437,-2.2955534870490926,2.079329866423391
4.8914572864321615,-2.1854103380997403,2.16525514124552
4.923015075376885,-2.0516471193445898,2.20966128131329
4.954572864321609,-1.9103245547367997,2.206580704792061
4.986130653266332,-1.7763831996165136,2.156460907565973
5.017688442211056,-1.657695838914631,2.0658893621942065
5.049246231155779,-1.5552788078052815,1.9440668865488893
5.080804020100503,-1.466739696615777,1.7995552318366543
5.112361809045227,-1.3889534723705546,1.6389830360620374
5.14391959798995,-1.3191805209613456,1.4670778075583109
5.175477386934674,-1.2553033414842236,1.2871193172367228
5.207035175879398,-1.195752222492488,1.1013866271656345
5.238592964824122,-1.1393691305605744,0.9114916811516047
5.270150753768845,-1.085287047216492,0.718606597836844
5.301708542713569,-1.032838640231355,0.5236147048527906
5.333266331658292,-0.9814901054331573,0.3272117248738706
5.364824120603016,-0.9307929258636038,0.12997580793115707
5.396381909547739,-0.9310269188754057,0.06758106438939383
5.427939698492463,-1.0281342981248538,0.2649717443266551
5.459497487437186,-1.122986055194974,0.4616962716697723
5.4910552763819105,-1.2137578449457227,0.6572023311543173
5.522613065326634,-1.298379704597445,0.8508378195713674
5.554170854271358,-1.3744073962207493,1.0417878221163144
5.585728643216081,-1.4388740134803222,1.2289849493384377
5.617286432160805,-1.4881322566387256,1.4109765312890499
5.648844221105528,-1.5177316620307586,1.5857246980235495
5.680402010050252,-1.5224538132076741,1.7503091996131426
5.711959798994975,-1.4967819747363813,1.9005129925906643
5.743517587939699,-1.4362818949241496,2.0303451904414374
5.7750753768844225,-1.340306340138591,2.1317996473669187
5.806633165829147,-1.2152611444808414,2.1956156305668713
5.83819095477387,-1.0751840413932616,2.213942867000496
5.869748743718594,-0.936515902812145,2.184152522258113
5.901306532663317,-0.8106083812409198,2.110426228044644
5.932864321608041,-0.7011579625688922,2.0013013974326896
5.964422110552764,-0.6068540949196831,1.8658994409114453
5.995979899497488,-0.5246770799779473,1.7117547404232158
6.027537688442211,-0.45165246503621503,1.5443907744515408
6.059095477386935,-0.3853866155361307,1.3676683154458524
6.0906532663316595,-0.3240832875015168,1.1842613926315384
6.122211055276383,-0.2664185883699185,0.9960437811548466
6.153768844221107,-0.2114095838852178,0.8043599753528013
6.18532663316583,-0.15830997293954935,0.6102063088119317
6.216884422110554,-0.10653365078942376,0.4143514702949714
6.248442211055277,-0.05559940246965672,0.21741847865261316
6.28,-0.005089775932244751,0.019943094843517417
